company_name,industry,company_size,website_visits,email_clicks,ad_impressions,ad_clicks,conversions,ad_click_through_rate,conversion_rate,qualified,lead_score,strategy,lead_efficiency,lead_efficiency_norm
"Johns, Marshall and Castaneda",re-intermediate cross-media content,100,598,292,24751,54,448,0.0021817300311098,8.296296296296296,1,1.0,Aggressive multi-channel approach with personalized content.,0.009311219187762397,0.3357622965599556
"Walker, Hernandez and Cruz",monetize global e-tailers,100,1817,49,7015,57,37,0.0081254454739843,0.6491228070175439,1,1.0,Aggressive multi-channel approach with personalized content.,0.0003476822747817589,0.012525207684769135
Parker-Lopez,leverage synergistic content,1000,5506,182,4236,882,138,0.2082152974504249,0.1564625850340136,0,1.0,Aggressive multi-channel approach with personalized content.,2.7502651614345864e-05,0.000979103695403845
Hill-West,reinvent distributed systems,10,5337,401,28854,1401,259,0.0485547930962778,0.1848679514632405,0,1.0,Aggressive multi-channel approach with personalized content.,3.2212572131597926e-05,0.0011489497072638907
Park-Phillips,generate 24/7 e-business,500,5926,82,9525,780,333,0.0818897637795275,0.4269230769230769,1,1.0,Aggressive multi-channel approach with personalized content.,7.104727524098468e-05,0.002549380865441176
Brown-Bennett,aggregate interactive communities,100,4018,235,29560,329,101,0.0111299052774018,0.3069908814589666,1,1.0,Aggressive multi-channel approach with personalized content.,7.216522836364987e-05,0.0025896957452009625
Matthews Inc,embrace clicks-and-mortar solutions,50,7531,117,24586,412,365,0.0167575042707231,0.8859223300970874,1,1.0,Aggressive multi-channel approach with personalized content.,0.00011582198066375833,0.004164016424663605
"Price, Torres and Baker",disintermediate sexy mindshare,1000,1905,64,44566,1717,225,0.0385271283040883,0.1310425160163075,0,1.0,Aggressive multi-channel approach with personalized content.,6.651904366310025e-05,0.002386086798913889
Conway-Duncan,envisioneer revolutionary ROI,10,6684,278,38995,1770,496,0.0453904346711116,0.280225988700565,1,1.0,Aggressive multi-channel approach with personalized content.,4.024500771227416e-05,0.0014386100410005965
Warren-Tran,utilize B2B functionalities,500,546,187,18074,263,282,0.0145512891446276,1.0722433460076046,1,1.0,Aggressive multi-channel approach with personalized content.,0.0014608219972855648,0.052666509818796545
Sutton-Hernandez,generate wireless networks,500,9795,371,10024,197,496,0.0196528332003192,2.517766497461929,1,1.0,Aggressive multi-channel approach with personalized content.,0.00024764104430627804,0.00891758756557748
"Moore, Hamilton and Williams",enhance next-generation content,10,3401,85,3515,1427,207,0.4059743954480797,0.1450595655220742,0,1.0,Aggressive multi-channel approach with personalized content.,4.1600104824225466e-05,0.0014874766491110617
"Silva, Gilbert and Fischer",harness sexy functionalities,500,6840,202,5129,1278,226,0.2491713784363423,0.1768388106416275,0,1.0,Aggressive multi-channel approach with personalized content.,2.5108449615451865e-05,0.0008927655800131531
Robinson and Sons,implement transparent bandwidth,50,834,156,19266,554,203,0.0287553202532959,0.3664259927797834,1,1.0,Aggressive multi-channel approach with personalized content.,0.00036975377677071986,0.01332113546632186
Dean-Lee,drive next-generation functionalities,1000,7585,84,11830,809,334,0.068385460693153,0.4128553770086526,1,1.0,Aggressive multi-channel approach with personalized content.,5.3827298175834756e-05,0.0019284055393981852
Walker-Griffin,incentivize granular mindshare,1000,4473,484,2455,796,180,0.3242362525458248,0.2261306532663316,0,1.0,Aggressive multi-channel approach with personalized content.,4.560924833931658e-05,0.0016320517081844736
Hughes-Salazar,maximize one-to-one applications,50,3642,406,26984,1373,125,0.0508820041506077,0.0910415149308084,0,1.0,Aggressive multi-channel approach with personalized content.,2.2484938239271032e-05,0.0007981582628234884
Torres and Sons,incentivize killer technologies,100,5206,103,17562,269,362,0.0153171620544357,1.345724907063197,1,1.0,Aggressive multi-channel approach with personalized content.,0.0002534321858876077,0.009126423850203276
Cohen-Watson,syndicate end-to-end e-markets,10,8474,94,42284,712,243,0.01683852048056,0.3412921348314606,1,1.0,Aggressive multi-channel approach with personalized content.,3.9828700528820233e-05,0.0014235974490557136
"Smith, Kelly and Clarke",engage distributed synergies,100,8833,390,14840,1465,66,0.0987196765498652,0.0450511945392491,0,1.0,Aggressive multi-channel approach with personalized content.,4.884127768782426e-06,0.00016344957655861517
"Cunningham, Smith and Parker",facilitate viral mindshare,1000,4334,446,48066,478,269,0.0099446594266217,0.5627615062761506,1,1.0,Aggressive multi-channel approach with personalized content.,0.00011770790760848162,0.004232025464104368
Daniels-Jones,repurpose frictionless vortals,1000,6425,73,37845,1901,311,0.0502312062359624,0.1635981062598632,0,1.0,Aggressive multi-channel approach with personalized content.,2.5172812164927405e-05,0.0008950865793381997
Johnson-Miles,productize strategic web-readiness,1000,9591,197,40267,806,20,0.0200163905927931,0.0248138957816377,0,1.0,Aggressive multi-channel approach with personalized content.,2.5348754501621926e-06,7.873240655350223e-05
Booth-Hunter,cultivate dynamic applications,1000,5209,330,17894,1792,199,0.1001453001005923,0.1110491071428571,0,1.0,Aggressive multi-channel approach with personalized content.,2.0044965188241353e-05,0.0007101695822830434
Bauer Group,innovate end-to-end partnerships,10,6299,457,27116,958,16,0.0353296946452279,0.0167014613778705,0,1.0,Aggressive multi-channel approach with personalized content.,2.471727301741971e-06,7.645520014922548e-05
Lawson-Osborne,redefine global synergies,10,6496,354,46642,1543,174,0.0330817717936623,0.1127673363577446,0,1.0,Aggressive multi-channel approach with personalized content.,1.6459981952670353e-05,0.0005808903082663113
Stafford-Evans,leverage dot-com technologies,1000,9186,127,42533,1546,210,0.0363482472433169,0.1358344113842173,0,1.0,Aggressive multi-channel approach with personalized content.,1.4583896433778969e-05,0.0005132361637590074
"Huffman, Russell and Lee",transform 24/7 systems,50,1600,359,35261,1429,323,0.0405263605683332,0.2260321903428971,0,1.0,Aggressive multi-channel approach with personalized content.,0.00011532254609331485,0.004146006148340651
"Khan, Chang and Turner",productize back-end bandwidth,50,7108,449,27220,1257,107,0.0461792799412196,0.0851233094669848,0,1.0,Aggressive multi-channel approach with personalized content.,1.1262676563506855e-05,0.0003934685482738162
Wang Group,synthesize seamless e-business,10,3691,399,22745,1087,434,0.047790723235876,0.3992640294388224,1,1.0,Aggressive multi-channel approach with personalized content.,9.759570506937726e-05,0.0035067526323281388
Jones and Sons,benchmark e-business convergence,500,141,91,12312,989,205,0.0803281351526965,0.2072800808897876,0,1.0,Aggressive multi-channel approach with personalized content.,0.0008896140810720498,0.032067990978322296
"Yoder, Simpson and Mckinney",transition out-of-the-box experiences,10,867,164,47538,1730,436,0.0363919390803147,0.2520231213872832,1,1.0,Aggressive multi-channel approach with personalized content.,0.0002442084509566698,0.008793803673974055
"Herrera, Pittman and Moore",integrate holistic web-readiness,10,5066,107,36242,1052,314,0.0290270956348987,0.2984790874524715,1,1.0,Aggressive multi-channel approach with personalized content.,5.768826583928711e-05,0.002067637179753038
Edwards and Sons,expedite compelling relationships,50,7409,383,46680,1219,300,0.0261139674378748,0.2461033634126333,0,1.0,Aggressive multi-channel approach with personalized content.,3.158005433243081e-05,0.0011261402723221506
Rogers Ltd,reinvent leading-edge initiatives,50,6596,33,17628,411,97,0.0233151803948264,0.2360097323600973,0,1.0,Aggressive multi-channel approach with personalized content.,3.5597244699863845e-05,0.0012710055116169263
Peterson-Douglas,architect cross-platform experiences,10,2094,71,43444,1980,452,0.0455759138200902,0.2282828282828282,0,1.0,Aggressive multi-channel approach with personalized content.,0.00010539373420259843,0.003787959957121553
"Davis, Wright and Brooks",re-intermediate cutting-edge content,50,426,366,20282,1318,414,0.064983729415245,0.3141122913505311,1,1.0,Aggressive multi-channel approach with personalized content.,0.0003961062942629648,0.014271442373229344
Thompson-Mendoza,grow integrated eyeballs,50,5815,256,30741,1462,121,0.0475586350476562,0.0827633378932968,0,1.0,Aggressive multi-channel approach with personalized content.,1.3630325740002768e-05,0.00047884913349570304
Glover LLC,implement open-source portals,100,8926,416,47462,428,393,0.009017740508196,0.9182242990654206,1,1.0,Aggressive multi-channel approach with personalized content.,9.827938553627535e-05,0.00353140706126466
Davis-Bradley,enable interactive e-tailers,50,9342,162,17171,346,321,0.0201502533341098,0.9277456647398844,1,1.0,Aggressive multi-channel approach with personalized content.,9.760606677957753e-05,0.0035071262894094245
Daugherty Group,mesh sticky communities,50,8235,254,18288,855,70,0.046751968503937,0.0818713450292397,0,1.0,Aggressive multi-channel approach with personalized content.,9.643267965752615e-06,0.00033507051567582645
"Santos, Rivera and Miller",utilize plug-and-play vortals,1000,5946,120,2200,693,41,0.315,0.0591630591630591,0,1.0,Aggressive multi-channel approach with personalized content.,9.751616806174237e-06,0.0003389777192831624
Salazar LLC,e-enable leading-edge architectures,100,3962,446,3408,1421,232,0.4169600938967136,0.1632653061224489,0,1.0,Aggressive multi-channel approach with personalized content.,3.7030008192889295e-05,0.0013226728729529983
Garcia-Guzman,reinvent bleeding-edge initiatives,50,7042,354,45300,697,366,0.0153863134657836,0.5251076040172167,1,1.0,Aggressive multi-channel approach with personalized content.,7.098926646170294e-05,0.002547288991538467
Jackson PLC,iterate intuitive technologies,100,6907,143,27957,1758,467,0.062882283506814,0.2656427758816837,1,1.0,Aggressive multi-channel approach with personalized content.,3.767448246797386e-05,0.0013459134743535016
"Newman, York and Sanders",deploy efficient convergence,100,6569,53,41730,810,314,0.01941049604601,0.3876543209876543,1,1.0,Aggressive multi-channel approach with personalized content.,5.853152966747007e-05,0.002098046397411402
"Taylor, Ortiz and Meyers",scale distributed eyeballs,1000,2947,54,27416,1989,454,0.0725488765684271,0.2282554047259929,0,1.0,Aggressive multi-channel approach with personalized content.,7.603444527847865e-05,0.0027292248645561477
Parker-Stevens,generate scalable e-business,100,9850,120,44331,848,55,0.0191288263292052,0.0648584905660377,0,1.0,Aggressive multi-channel approach with personalized content.,6.504712723501925e-06,0.00022189003015677712
"Fox, Hogan and Thomas",harness virtual infrastructures,100,8823,389,25432,1141,331,0.0448647373387857,0.2900964066608238,1,1.0,Aggressive multi-channel approach with personalized content.,3.1487724591427744e-05,0.0011228107387922322
Lawson-Cobb,synergize dot-com schemas,500,4296,91,1335,1556,185,1.1655430711610486,0.1188946015424164,0,1.0,Aggressive multi-channel approach with personalized content.,2.7095396887515132e-05,0.0009644175471111114
"Hunt, Palmer and Morris",architect world-class users,100,7367,130,13749,1926,308,0.1400829151210997,0.1599169262720664,0,1.0,Aggressive multi-channel approach with personalized content.,2.1327944288085677e-05,0.0007564355187484608
Todd Inc,cultivate one-to-one e-tailers,500,4272,298,1542,1649,360,1.069390402075227,0.2183141297756216,0,1.0,Aggressive multi-channel approach with personalized content.,4.776069345342848e-05,0.0017096356867312885
"Vargas, Barker and Baker",incubate strategic channels,100,3489,438,17123,933,67,0.0544881154003387,0.0718113612004287,0,1.0,Aggressive multi-channel approach with personalized content.,1.8281914765893256e-05,0.0006465916340252876
"Lucas, Chase and Dean",enhance mission-critical networks,10,5271,324,3078,104,372,0.0337881741390513,3.576923076923077,1,1.0,Aggressive multi-channel approach with personalized content.,0.0006391928300434376,0.023037466871510294
Ellis-Hebert,visualize vertical applications,500,3376,400,41246,1530,64,0.0370945061339281,0.0418300653594771,0,1.0,Aggressive multi-channel approach with personalized content.,1.107494449549301e-05,0.0003866986796669902
"Warren, Brown and Torres",matrix killer supply-chains,50,9574,13,15651,1961,29,0.1252955082742316,0.0147883732789393,0,1.0,Aggressive multi-channel approach with personalized content.,1.5423835293011369e-06,4.2941824962134535e-05
"Gaines, Mullins and Flynn",expedite cross-media web-readiness,10,1481,246,31688,650,493,0.0205124968442312,0.7584615384615384,1,1.0,Aggressive multi-channel approach with personalized content.,0.0004389245014245014,0.015815523997270695
"Gray, Young and Brown",utilize transparent channels,10,6761,314,7922,465,296,0.058697298661954,0.6365591397849463,1,1.0,Aggressive multi-channel approach with personalized content.,8.99603080532711e-05,0.0032314100384555886
Rivera-Nelson,benchmark user-centric platforms,50,4421,55,26793,1743,451,0.0650543052289777,0.2587492828456684,1,1.0,Aggressive multi-channel approach with personalized content.,5.7795238518130083e-05,0.002071494757139517
Thompson Ltd,scale innovative platforms,10,3522,465,2124,489,98,0.2302259887005649,0.2004089979550102,0,1.0,Aggressive multi-channel approach with personalized content.,5.025300851429543e-05,0.0017995118899148516
Holloway and Sons,streamline robust content,10,2739,345,47721,1329,101,0.0278493744892185,0.0759969902182091,0,1.0,Aggressive multi-channel approach with personalized content.,2.4634356634751734e-05,0.0008756691551949824
